ArriviDeFerrariAscensore6	ArriviDeFerrariAscensore7	ArriviDaDeFerrari6	ArriviDaDeFerrari7	PersoneSceseDalTreno6vsBrignole	PersoneSceseDalTreno7vsBrignole	IntervalloTreni6vsBrin	OccupazioneTreno6vsBrin	PersoneSaliteABordo6vsBrin	PersoneABordoPreDiscesa6vsBrin	PersoneSceseDalTreno6vsBrin	IntervalloTreni7vsBrin	OccupazioneTreno7vsBrin	PersoneSaliteABordo7vsBrin	PersoneABordoPreDiscesa7vsBrin	PersoneSceseDalTreno7vsBrin	mean_pass_t6	max_pass_t6	mean_pass_t7	max_pass_t7	Out
1.2536613788147	0.931636180969238	293.133938179291	188.296128848145	44.68469	6.79425579963684	766.686401367187	115.747596643784	65.935546875	395.265625	12.3691254578857	528.475341796875	342.017318214706	2.84710693359375	102.226058959961	10.1249546560059	17.7245491254883	44.121337890625	5.54859026318359	33.8973388671875	-1
2.44029010195923	1.01337683856201	359.04119511998	548.036263599884	53.7525401777344	21.8532392541504	580.549163818359	199.553760839767	125.432830810547	152.604736328125	4.68124621801758	301.915283203125	396.228661217468	65.8897247314453	381.29541015625	11.6971866879883	7.31559915905762	36.98681640625	15.3361879194336	42.6173095703125	-1
2.4500432147522	1.65904546722412	485.919065979538	308.216370076447	5.67940664404297	52.1630542332459	456.87744140625	175.642289418091	61.0471801757812	378.219970703125	15.9524590018921	739.193115234375	206.89408544696	24.7139282226562	230.08659362793	7.45363580541992	19.0228165662842	31.520751953125	14.0596147382813	35.5699462890625	-1
1.28088881869507	1.81117391329956	613.851862630066	400.135662198303	52.2557776123047	18.6147130258942	798.582458496094	69.1224222351379	48.6903076171875	316.188232421875	4.48674277813721	676.958312988281	140.441066217529	122.718109130859	44.7113952636719	10.0592664875488	13.7324008405762	42.8357543945312	17.3938371503906	33.517578125	-1
1.56372908969116	2.06898725	386.172247744049	505.468644278137	46.22072621875	32.492086776123	688.974609375	43.6494621210938	21.9462890625	280.64013671875	2.32271367501831	606.148681640625	311.548169227753	117.309906005859	18.760498046875	11.6491105646973	2.78788744335937	67.6104736328125	15.0696046674805	40.8118896484375	-1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1.82482804675293	0.513024934509277	549.347759411346	235.012418202942	39.7285731379394	8.71818672958374	583.038940429688	7.86064297514343	40.5450439453125	163.3251953125	4.12817164447022	577.944030761719	42.9598886711426	46.3889923095703	283.744369506836	3.21246492895508	4.34317392712402	51.7798461914062	5.32321794873047	44.84814453125	-1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1.04224234004211	0.653078056167603	475.226420098251	364.660930352417	6.14523580981445	60.0331852894592	875.832824707031	354.12232826738	3.4925537109375	358.93310546875	9.63727946670532	822.422790527344	203.125483222229	62.3405914306641	269.665161132812	3.78342839318848	11.854234184082	36.966064453125	11.6117494428711	16.936767578125	-1
0.540261815979004	1.46129912890625	370.430296863266	381.976223145447	63.5862265952148	10.2464310150146	503.337249755859	83.840550592514	65.2255554199219	296.82666015625	13.2432020410156	393.700561523437	227.734455749725	61.1672973632812	128.597137451172	3.54066777062988	6.5397229230957	62.4484252929688	9.93530138378906	39.5750732421875	-1
0.553773940994263	4.2358371315155	224.430615792633	357.629809676056	29.3352371606445	32.2675373304749	406.437835693359	325.482493496124	53.2010192871094	390.640014648438	7.15700393933105	780.846405029297	192.378685878037	45.9307250976562	393.374053955078	10.378901307251	16.1695839155273	31.1690063476563	16.9575807416992	22.5657348632812	-1
0.621740945770264	0.600648442459106	550.208087240875	74.0790221069641	25.9217021262207	21.8859406297302	683.793182373047	400.346156184815	155.186004638672	178.378662109375	8.94748181500244	743.922729492188	178.617006754059	91.471435546875	157.288619995117	6.34074495141602	4.77464464550781	18.22705078125	3.39177721386719	36.53076171875	-1
0.388885377838135	1.41857105789185	584.856766375351	277.83739918927	51.5575793310547	17.0308764019775	602.053527832031	324.548108696274	31.2789001464844	187.779296875	5.30731902633667	335.137939453125	253.65615805217	125.4287109375	210.287902832031	3.33408324084473	5.16949015026855	58.2378540039062	2.41559313183594	22.8822021484375	-1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1.26158578295898	3.75272094692993	249.523510820557	502.864144232574	5.74704460253906	59.7399629550934	819.769592285156	158.741839514755	65.21044921875	338.046264648438	12.2816226878662	337.695007324219	336.464910936935	71.8049468994141	191.937896728516	6.91242241748047	17.4405430830078	51.4063110351562	10.8335710371094	44.2183227539063	-1
1.77464015383911	4.2247938861084	388.855651212341	607.363274519165	43.1813818256836	53.178976967926	389.009399414062	346.327426883392	48.2099304199219	31.7972412109375	13.0534541864624	449.667663574219	40.6736033214722	30.7656555175781	272.286590576172	12.0668016358643	9.81221788769531	19.351806640625	9.68932360058594	14.9373168945312	-1
1.91352041621399	1.88857983905029	490.517723068329	305.323624966553	31.6174727924805	53.4133368262482	557.968139648438	293.343419004623	172.52490234375	240.34814453125	6.90305568286133	315.335083007812	310.982878894043	16.2928619384766	222.291290283203	6.01992012866211	9.21529116040039	62.51171875	19.9041627729492	58.6087646484375	-1
1.00526178736877	2.83107439099121	470.545827025696	304.314767241394	50.0095428293457	17.7426763437653	549.893188476562	79.2250659435883	24.2937927246094	89.3154296875	8.10764544622803	481.957855224609	294.840699364777	98.4689483642578	25.1572875976562	15.5646966062012	5.76866579418945	62.8468627929688	16.3204210126953	53.2236328125	-1
